mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,driver,window_start_unix,window_end_unix,adb,event_count,n_samples,n_beats,ODI-3%,CVHRI,CEI
713.2057416267943,61.298035658475705,27.20133895510038,22,5.275779376498801,107,25.65947242206235,27.201354177039573,708.0,588.0,0.03813956140481196,0.08594719879660151,84.84983971492468,189.873417721519,66.3716814159292,8.920190245712549,804.6429884088277,276.2789086764163,2.91243002320978,74.4404374246266,25.559562575373405,2269.8654239151824,1188.9435268299383,1,1614413067.0,1614413367.0,0,0,75023,418,25.064999999999998,17.0,10.899999999999999
630.2283298097252,29.83142398107158,11.878547868076291,0,0.0,30,6.3559322033898304,11.878623443617288,628.0,172.0,0.01884812675305093,0.04733431134407764,95.4124384952061,105.63380281690141,81.08108108108108,4.426592979283968,373.32535322232843,82.68156940763494,4.51521851722199,81.86835214457288,18.131647855427115,736.1806691936835,280.1737465637201,1,1614416067.0,1614416367.0,0,0,75023,473,25.064999999999998,17.0,10.899999999999999
565.6704980842912,47.097712078749424,26.86277678984937,17,3.2629558541266794,47,9.021113243761997,26.86369947211692,552.0,568.0,0.047490013290588697,0.08325997597232185,106.71753264620015,138.88888888888889,60.0,7.958637496328281,410.91298543080165,75.27863467822161,5.458560548916017,84.51667376304405,15.483326236955952,747.0956807648142,260.904060655791,1,1614417267.0,1614417567.0,0,0,75023,522,25.064999999999998,17.0,10.899999999999999
517.9719789842381,17.670252118642782,5.653092209007891,0,0.0,1,0.17543859649122806,5.653131409833147,516.0,120.0,0.010913971487259104,0.034114301227828554,115.97048874281661,127.11864406779661,101.35135135135135,3.9398896555555822,132.8777593126351,11.726340716873686,11.331562208612093,91.89072736216971,8.109272637830282,241.02154144665468,96.41744141714588,1,1614429267.0,1614429567.0,0,0,75023,571,25.064999999999998,17.0,10.899999999999999
470.9669291338583,24.135863648448222,17.622745414588984,5,0.7886435331230284,7,1.1041009463722398,17.62275557895483,468.0,432.0,0.03741824423078778,0.05124747016278997,127.64213217722961,136.36363636363637,68.80733944954129,4.950098071958892,343.32942691669916,314.7722801721568,1.0907231943324989,52.16966058870036,47.83033941129965,776.2711097252684,118.16940263641244,1,1614438267.0,1614438567.0,0,0,75023,635,25.064999999999998,17.0,10.899999999999999
511.5421970768506,150.5845630937267,115.98729083521597,449,63.59773371104816,587,83.14447592067988,115.98739932429936,480.0,1080.0,0.22674062860717278,0.2943736879464196,126.05844155704877,200.0,43.47826086956522,31.945373136628184,12062.287323995453,9730.006822405388,1.2396997807051378,55.351158730516815,44.64884126948319,24179.28872773942,2386.994581338576,1,1614452667.0,1614452967.0,0,0,75023,707,25.064999999999998,17.0,10.899999999999999
512.883704735376,129.1852108906572,101.85484785674437,423,58.99581589958159,593,82.70571827057182,101.85487780185893,499.5,876.0,0.19859254029997167,0.25188012350150746,123.77552461854623,200.0,51.02040816326531,28.57768854404684,8299.195487125722,6941.114993118939,1.1956573973134164,54.45555389362704,45.54444610637295,17877.53164361169,2637.2211633670263,1,1614454467.0,1614454767.0,0,0,75023,718,25.064999999999998,17.0,10.899999999999999
1259.41059602649,495.0016162987413,356.66970990370646,179,59.46843853820598,179,59.46843853820598,356.6772915278186,1362.0,1412.0,0.2832096955934428,0.39304228331927543,63.34293918445638,194.80519480519482,34.883720930232556,45.09539631610505,110290.88709830327,30929.200928743645,3.5659145334015365,78.0985826019171,21.901417398082906,144790.57946615602,3570.491439109113,1,1614461367.0,1614461667.0,0,0,75023,302,25.064999999999998,17.0,10.899999999999999
761.6474705474706,345.93190807143685,255.5635151175912,377,78.54166666666667,442,92.08333333333333,255.575988473603,688.0,1668.0,0.3355568006940212,0.4541890066578725,95.16660468698227,200.0,30.48780487804878,40.23517589139921,67198.65741567864,28107.179009199717,2.3908004924181094,70.50843887052577,29.49156112947423,114779.3716423091,19473.535217430726,1,1614465867.0,1614466167.0,0,0,75023,481,25.064999999999998,17.0,10.899999999999999
682.1766859344895,276.7448676098842,189.2974826385958,407,78.57142857142857,465,89.76833976833977,189.29754563932093,632.0,1412.0,0.2774904940939296,0.40567916394090964,102.458836700847,200.0,35.046728971962615,40.0219312777715,27085.933169810574,19105.883227921484,1.4176750086186534,58.63794776241025,41.36205223758975,70277.62219176989,24085.805794037828,1,1614476067.0,1614476367.0,0,0,75081,519,25.064999999999998,17.0,10.899999999999999
